id,fake_timestamp,day,month,year,limit_balance,sex,education_level,marital_status,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt_1,bill_amt_2,bill_amt_3,bill_amt_4,bill_amt_5,bill_amt_6,pay_amt_1,pay_amt_2,pay_amt_3,pay_amt_4,pay_amt_5,pay_amt_6,default_payment_next_month,risk_score,equivalent_score
156,2023-10-21,21,10,2023,50000,2,2,1,34,0,0,0,0,0,0,10821,11877,13656,14949,16567,16826,1221,2000,1500,2000,2000,4000,0,0.152775317,847.2246826
157,2023-10-22,22,10,2023,500000,1,1,1,36,0,0,0,0,0,0,294827,292920,291760,288024,274632,266669,20007,20026,20020,10017,15024,10002,0,0.092468232,907.5317681
158,2023-10-22,22,10,2023,450000,1,1,2,31,-1,-1,-1,-1,-1,-1,10350,3629,3271,6271,2135,2546,3629,3271,6271,2135,2546,4877,1,0.935710669,64.28933144
159,2023-10-22,22,10,2023,200000,2,2,1,34,-1,-1,-1,-1,-1,-1,390,390,390,561,390,390,390,390,561,390,390,390,0,0.219964653,780.0353467
160,2023-10-22,22,10,2023,360000,2,2,2,34,1,-2,-2,-1,-1,-2,0,0,0,700,0,0,0,0,700,0,0,0,1,0.719091713,280.9082866
161,2023-10-22,22,10,2023,320000,1,1,1,60,-1,-1,-1,-1,0,-1,9955,3465,84421,886,11741,4317,3465,84440,886,11533,4317,52466,1,0.914652705,85.34729481
162,2023-10-22,22,10,2023,100000,2,2,2,29,0,0,0,0,0,0,61383,49560,40183,61820,8322,6182,1908,2000,1000,2000,3000,5000,0,0.097095713,902.904287
163,2023-10-23,23,10,2023,50000,1,1,1,41,-1,-1,-1,-1,-1,-1,508,672,226,390,220,320,1000,390,1000,220,640,1000,0,0.249310195,750.6898046
164,2023-10-23,23,10,2023,210000,2,1,1,37,2,2,2,2,2,2,76089,77985,79104,80399,81462,83366,3700,3000,3200,2500,3400,4300,1,0.737441838,262.5581622
165,2023-10-23,23,10,2023,20000,2,2,2,22,0,0,2,0,0,2,11192,15677,15133,15582,16677,16259,5000,0,1000,1500,0,700,0,0.299013138,700.9868622
166,2023-10-23,23,10,2023,360000,1,2,2,29,0,0,0,0,0,0,268112,263368,259969,255832,245462,250244,9429,8738,7017,7154,7073,7300,0,0.120545231,879.4547692
167,2023-10-23,23,10,2023,210000,2,2,1,40,0,0,0,0,0,2,42820,44156,44864,45768,48204,49453,1856,1564,1468,3000,2000,2000,0,0.082248732,917.7512676
168,2023-10-23,23,10,2023,50000,1,1,2,34,1,2,2,2,2,2,22746,22099,24121,23437,25101,24549,0,2700,0,2200,0,1030,0,0.398337096,601.662904
169,2023-10-24,24,10,2023,330000,1,1,2,25,0,0,0,0,2,0,46140,45781,48139,51137,39450,25358,2504,4007,5056,74,1023,2566,0,0.045174316,954.8256844
170,2023-10-24,24,10,2023,50000,2,2,1,43,0,0,0,0,0,0,35268,34807,31071,30258,29579,28396,1600,1400,1500,1200,1500,1200,0,0.155645028,844.3549722
171,2023-10-24,24,10,2023,200000,2,1,2,26,0,0,0,0,0,0,18630,15996,16304,14973,20542,15810,1502,1200,300,7000,8000,4000,0,0.05011053,949.8894699
172,2023-10-24,24,10,2023,350000,1,1,2,33,-1,-1,-1,-1,-1,-1,148341,8095,15047,3220,20461,3249,8405,15052,3805,20467,3253,27168,0,0.048567992,951.4320083
173,2023-10-24,24,10,2023,440000,1,1,1,37,-1,-1,-1,-1,-1,-1,4330,8369,16786,396,600,3596,8369,16786,396,600,3596,4095,0,0.078175947,921.8240529
174,2023-10-24,24,10,2023,50000,2,1,2,24,1,2,2,2,2,2,36166,37188,37680,38462,39228,40035,1900,1400,1700,1532,1600,0,1,0.547007501,452.9924989
175,2023-10-24,24,10,2023,180000,2,1,1,38,-2,-2,-2,-2,-2,-2,750,0,0,0,0,0,0,0,0,0,0,0,0,0.216405019,783.5949808
176,2023-10-24,24,10,2023,50000,1,2,2,27,0,0,0,0,0,0,17771,18794,19062,19443,19849,20287,1311,1299,680,703,750,626,0,0.175776899,824.2231011
177,2023-10-24,24,10,2023,120000,2,3,1,27,2,-1,-1,-1,2,-1,390,390,390,780,240,630,390,390,780,0,930,300,0,0.478764534,521.235466
178,2023-10-25,25,10,2023,130000,2,1,1,33,0,0,0,0,0,0,19161,20544,22704,22304,22304,0,2000,3000,0,0,0,0,1,0.890064299,109.9357009
179,2023-10-25,25,10,2023,210000,2,2,1,30,0,0,0,0,0,0,104701,106134,108423,91143,82733,74125,4002,5000,3500,3000,2700,5000,0,0.062345278,937.6547225
180,2023-10-25,25,10,2023,70000,2,1,2,24,0,0,0,0,0,0,63903,65248,62958,64209,59482,60883,3000,2190,2201,2181,2413,1952,0,0.102478355,897.5216448
181,2023-10-25,25,10,2023,20000,1,2,1,33,0,0,0,0,0,0,11026,9535,10510,10472,10140,10101,1174,1149,501,356,507,458,0,0.259967327,740.0326729
182,2023-10-25,25,10,2023,110000,1,1,1,40,1,-2,-1,0,-1,-1,0,0,2066,2000,216,216,0,2066,0,216,216,66,1,0.683492959,316.5070415
183,2023-10-25,25,10,2023,170000,1,3,2,38,0,0,0,0,0,0,21310,22957,24266,25556,29949,34434,2000,2000,2000,5000,5000,5000,0,0.067151405,932.8485951
184,2023-10-25,25,10,2023,110000,2,2,2,24,0,0,0,2,0,0,6470,8610,15123,9761,9717,8046,2654,7230,0,463,393,151,0,0.225688607,774.3113935
185,2023-10-25,25,10,2023,50000,2,2,1,46,0,0,0,-2,-2,-2,28718,29166,0,0,0,0,1000,0,0,0,0,0,1,0.806605101,193.3948994
186,2023-10-25,25,10,2023,200000,2,2,1,34,-2,-2,-2,-1,-1,-1,6626,2469,3760,4273,3015,5076,2476,3771,4285,3023,5088,6282,0,0.091291562,908.7084383
187,2023-10-25,25,10,2023,350000,1,1,2,33,-1,-1,-1,-2,-2,-1,10900,10478,-22,-22,-22,4532,10530,0,0,0,4554,0,0,0.153835163,846.1648375
188,2023-10-25,25,10,2023,190000,2,2,2,53,0,0,0,0,0,0,173058,133198,131891,133516,135008,136486,6300,5000,5000,5000,5100,5000,0,0.09883827,901.1617303
189,2023-10-25,25,10,2023,100000,2,1,2,30,0,0,0,0,2,0,28383,32903,42283,51539,50583,52588,5000,10000,10000,0,2846,1936,1,0.893912494,106.0875058
190,2023-10-25,25,10,2023,80000,2,2,2,24,2,0,0,0,0,0,79243,75254,58683,58886,60035,57264,3249,3000,5000,2500,2300,2200,0,0.325355649,674.644351
191,2023-10-25,25,10,2023,60000,2,2,2,26,2,2,2,2,2,0,56685,55208,59175,60218,55447,55305,0,5000,2511,6,3000,3000,0,0.373463005,626.5369952
192,2023-10-26,26,10,2023,290000,1,1,1,46,0,0,0,0,0,0,194301,199451,198684,87700,88621,53243,10744,6000,1573,1629,3129,105423,0,0.132876024,867.1239763
193,2023-10-26,26,10,2023,340000,2,3,2,44,0,0,0,0,0,0,142836,145125,146682,150407,147868,149349,7000,5500,6027,5328,5390,6047,1,0.948195636,51.80436373
194,2023-10-26,26,10,2023,50000,2,3,1,51,-1,-1,-1,-1,-2,-2,752,300,5880,0,0,0,300,5880,0,0,0,0,1,0.732781947,267.2180533
195,2023-10-26,26,10,2023,40000,1,2,2,23,2,2,0,0,0,0,36650,29541,26190,26710,27274,29551,0,1435,955,993,2734,0,0,0.404143184,595.8568156
196,2023-10-26,26,10,2023,110000,2,1,1,48,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395777196,604.2228043
197,2023-10-26,26,10,2023,470000,2,3,3,33,0,0,0,0,0,0,165254,157784,162702,69923,29271,29889,6400,7566,3000,960,1000,3000,0,0.044462338,955.5376619
198,2023-10-26,26,10,2023,170000,1,2,1,48,0,0,0,0,0,0,93420,96284,97322,99419,101590,111679,4371,3533,3716,3934,12030,0,1,0.892479777,107.5202227
199,2023-10-27,27,10,2023,100000,1,2,2,30,-2,-2,-2,-2,-2,-2,914,1170,0,0,1756,0,1475,0,0,1756,0,0,0,0.128405675,871.5943247
200,2023-10-27,27,10,2023,140000,2,1,2,28,-1,0,0,-1,-1,-1,10833,14446,7609,4991,3400,3745,14000,3855,4991,3600,5500,4000,0,0.076888151,923.1118485
201,2023-10-27,27,10,2023,90000,2,2,2,24,-1,0,0,0,0,0,17524,22184,23270,27372,31905,34954,5000,5000,5000,5000,3600,2000,0,0.100117296,899.882704
202,2023-10-27,27,10,2023,200000,1,1,2,40,-1,-1,-1,-1,-1,-1,2159,760,2775,22813,10526,326,1086,2775,22813,10526,326,573,0,0.115737692,884.2623085
203,2023-10-27,27,10,2023,60000,1,2,1,41,0,0,0,0,0,-1,48979,41597,29347,19544,11989,9079,5070,1219,1007,8,9381,1156,0,0.187211454,812.7885461
204,2023-10-27,27,10,2023,120000,1,2,2,27,-1,-1,-1,-1,-1,-1,2474,2469,2439,2439,2439,2116,2469,2439,2439,2439,2116,0,0,0.140468225,859.5317751
205,2023-10-28,28,10,2023,80000,2,1,2,23,-1,-1,0,0,-1,-1,3526,6687,4356,3450,4318,0,6687,1000,0,4318,0,254,0,0.1873997,812.6002997
206,2023-10-28,28,10,2023,360000,2,2,2,28,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7066136,293.3863997
207,2023-10-28,28,10,2023,230000,1,1,2,35,2,2,2,2,2,2,117277,119823,120988,121464,123740,120937,5800,4500,3800,5000,0,4500,0,0.235777467,764.2225325
208,2023-10-28,28,10,2023,100000,2,2,2,26,-1,-1,-1,0,0,0,1370,4192,4159,3542,1980,3980,4210,4159,1000,1080,2000,1525,0,0.118979067,881.0209334
209,2023-10-28,28,10,2023,50000,1,2,2,26,0,0,0,0,0,0,48221,49629,48868,49668,49780,49980,2571,1200,1000,40000,1000,0,0,0.175167233,824.8327672
210,2023-10-28,28,10,2023,40000,2,2,1,32,0,0,0,2,2,2,24114,25417,28777,29107,29693,30456,2000,4110,1100,1200,1400,0,0,0.314172477,685.8275235
211,2023-10-28,28,10,2023,310000,2,2,1,35,2,0,0,0,0,0,304991,311243,306314,258610,246491,198889,13019,11128,8407,8599,6833,5987,1,0.673621356,326.3786435
212,2023-10-28,28,10,2023,60000,2,3,3,42,0,0,0,0,0,0,41322,29091,28097,28665,28768,29064,1488,1394,962,1500,2541,2000,0,0.133687586,866.3124144
213,2023-10-28,28,10,2023,20000,1,2,2,25,4,3,2,0,0,0,20610,20005,19331,19333,17363,16314,0,0,500,715,326,0,1,0.72747314,272.5268602
214,2023-10-28,28,10,2023,60000,2,1,2,27,-1,-1,-2,-1,2,-1,14072,0,0,300,150,150,0,0,300,0,150,200,0,0.172632068,827.3679316
215,2023-10-28,28,10,2023,80000,2,2,1,30,0,0,0,0,0,2,21507,13207,13997,10914,10685,5515,1700,1400,200,1000,0,500,0,0.205207184,794.792816
216,2023-10-28,28,10,2023,200000,1,1,1,58,0,0,0,0,0,0,192461,195970,122214,124647,126921,129167,7822,4417,4446,4597,4677,4698,0,0.136349365,863.6506349
217,2023-10-28,28,10,2023,180000,2,1,1,53,-1,-1,-1,0,0,-1,46122,1260,29366,5400,0,1599,1260,29366,54,0,1599,0,0,0.105442017,894.5579827
218,2023-11-01,01,11,2023,50000,2,3,1,36,0,-1,0,0,0,0,3781,1710,25967,17227,15714,15876,1710,25000,754,600,800,1900,0,0.115923665,884.0763345
219,2023-11-01,01,11,2023,300000,2,4,2,32,0,0,0,0,0,-1,54053,65235,64747,65150,-450,700,15235,1491,1303,0,2000,1400,0,0.046944726,953.0552737
220,2023-11-01,01,11,2023,70000,2,2,1,41,0,0,0,0,0,-1,6017,8798,3810,2790,0,4513,3000,1500,0,0,4513,0,0,0.175323382,824.676618
221,2023-11-01,01,11,2023,260000,2,2,2,25,0,0,0,0,-1,0,16373,15249,15018,15520,3491,5651,5006,5000,5000,3491,3000,2000,1,0.959597588,40.40241241
222,2023-11-01,01,11,2023,320000,1,1,1,48,-1,-1,-1,-1,-1,-2,25840,13260,13217,17967,-13,-13,13326,13289,18064,0,0,0,0,0.083577096,916.4229035
223,2023-11-01,01,11,2023,100000,1,2,2,27,0,0,0,0,0,0,82609,81989,82466,78234,75615,76849,3106,3000,2805,2739,3085,2958,0,0.122547872,877.4521276
224,2023-11-01,01,11,2023,160000,2,1,1,29,-1,-1,-2,-1,-1,-1,1778,0,0,150,150,989,0,0,150,150,989,0,1,0.851540685,148.4593153
225,2023-11-01,01,11,2023,150000,2,1,2,28,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255116761,744.8832393
226,2023-11-01,01,11,2023,80000,2,3,1,33,-1,-1,0,-1,-1,-2,325,107,1107,1338,0,0,107,1000,1338,0,0,1080,0,0.236571491,763.4285092
227,2023-11-01,01,11,2023,140000,2,2,1,34,0,0,0,0,0,0,132541,136186,139418,140962,137819,137094,7000,7000,5300,5300,10100,5400,0,0.095929332,904.0706679
228,2023-11-02,02,11,2023,340000,2,2,2,32,0,0,0,0,0,0,80174,82761,83636,85282,87070,88828,3871,3136,3014,3123,3168,4855,0,0.03142371,968.5762897
229,2023-11-02,02,11,2023,300000,2,1,2,35,0,0,0,0,0,0,294344,302638,300159,226705,229739,232942,15000,11311,7941,8412,9000,5258,0,0.128737807,871.2621927
230,2023-11-02,02,11,2023,10000,1,1,2,24,2,0,0,0,0,2,7554,8287,9580,9267,10096,9415,1500,2000,700,1500,0,1000,1,0.687853098,312.1469021
231,2023-11-02,02,11,2023,350000,2,2,1,32,-2,-2,-1,0,0,0,19637,239770,8111,198877,191248,183157,242247,8111,198748,7000,6509,7022,0,0.044673737,955.3262629
232,2023-11-02,02,11,2023,50000,2,3,1,39,0,0,0,0,0,0,41250,40813,10695,8841,8140,8267,1501,1297,448,449,419,415,0,0.164999709,835.0002915
233,2023-11-02,02,11,2023,60000,2,2,1,49,2,0,0,0,2,0,61093,57227,32091,32792,31277,29512,1739,1791,2378,0,1092,3554,1,0.732847869,267.1521306
234,2023-11-02,02,11,2023,140000,2,2,1,26,0,0,0,0,0,-1,37283,24748,21854,21711,25999,902,7023,5080,10000,6000,902,18542,0,0.060152654,939.8473464
235,2023-11-02,02,11,2023,500000,2,2,1,27,-2,-2,-2,-2,-2,-2,11354,9983,13570,10000,10000,10000,9983,13587,10000,10000,10000,25304,0,0.031904731,968.0952691
236,2023-11-02,02,11,2023,180000,2,1,2,28,-2,-2,-2,-2,-2,-2,584,1133,572,803,916,1189,1133,572,803,916,1189,375,0,0.098740608,901.2593925
237,2023-11-02,02,11,2023,180000,2,2,1,26,0,0,0,0,0,0,186248,178001,145248,58142,22312,7340,18000,5044,6506,500,500,2000,0,0.115737043,884.2629567
238,2023-11-02,02,11,2023,180000,2,1,1,51,-1,-1,-1,-1,-1,-1,513,396,396,396,396,396,396,396,396,396,396,792,0,0.255771071,744.2289293
239,2023-11-03,03,11,2023,200000,2,2,2,36,0,0,0,0,0,0,2324,3344,4450,14280,14894,15608,1064,1170,10000,1000,1000,464,0,0.078137703,921.8622968
240,2023-11-03,03,11,2023,140000,2,2,3,30,0,0,0,0,0,0,107060,104629,98453,96149,96500,96550,4598,4333,3381,3637,3645,3440,0,0.091048032,908.951968
241,2023-11-03,03,11,2023,500000,2,1,1,41,0,0,0,0,0,0,190730,194336,197284,199489,201484,204017,8501,8001,6701,6321,6401,6379,0,0.049331155,950.6688453
242,2023-11-03,03,11,2023,10000,1,3,2,46,2,2,3,3,3,3,1050,1050,1050,1050,1050,1050,0,0,0,0,0,0,1,0.764670491,235.3295088
243,2023-11-03,03,11,2023,110000,1,3,1,40,0,0,0,0,0,0,93357,94938,79368,74778,75996,77423,4100,2612,2666,2700,2659,2694,0,0.134750828,865.2491719
244,2023-11-03,03,11,2023,210000,2,1,2,30,1,2,0,0,0,0,73903,72153,73634,75095,76886,78604,0,2674,2687,3000,3000,3000,0,0.312322021,687.6779795
245,2023-11-03,03,11,2023,90000,2,1,2,28,0,0,2,2,2,2,87916,87459,88183,91204,89687,91060,5800,5400,5804,0,6700,0,1,0.648366213,351.6337872
246,2023-11-04,04,11,2023,20000,1,2,1,38,-1,-1,-1,-1,-1,-1,2638,3016,3274,7028,1839,2985,3016,3282,7055,1839,2985,4988,0,0.172510788,827.4892122
247,2023-11-04,04,11,2023,260000,1,1,2,28,-1,-1,-1,-1,-1,-1,76996,11515,13392,22209,54807,62534,11515,13419,22209,54807,62534,37935,0,0.047598023,952.401977
248,2023-11-04,04,11,2023,50000,1,2,2,24,0,0,0,0,0,0,49076,48923,49158,19270,18776,19167,2063,1298,700,800,815,237,0,0.177220896,822.7791041
249,2023-11-04,04,11,2023,20000,1,3,2,26,-1,-1,-1,-2,-2,-2,96,780,0,0,0,0,1560,0,0,0,0,0,0,0.278815746,721.1842537
250,2023-11-05,05,11,2023,370000,1,2,2,39,2,0,0,0,0,0,334394,337272,340152,345904,322168,272461,14005,12004,12362,12006,9555,11005,1,0.686327875,313.6721253
251,2023-11-05,05,11,2023,300000,2,2,1,36,0,0,0,0,0,0,141486,79474,80813,111116,13534,10379,6000,5000,30303,2011,856,1010,0,0.047305658,952.6943415
252,2023-11-05,05,11,2023,260000,1,2,2,28,0,0,2,0,0,0,149814,184419,163036,159348,160198,104389,107000,0,5000,5000,6000,60000,0,0.122152008,877.8479919
253,2023-11-05,05,11,2023,260000,2,2,2,29,-1,-1,-1,-1,-1,-1,1267,553,0,202,11990,3359,553,0,202,11990,3359,1035,0,0.111091323,888.9086768
254,2023-11-05,05,11,2023,50000,2,1,1,42,0,0,0,0,0,0,4908,7479,11902,13871,19466,8128,3000,5000,5000,7000,3000,2000,0,0.113197953,886.8020475
255,2023-11-05,05,11,2023,100000,2,1,1,35,2,0,0,2,2,2,47253,49489,53034,53568,54563,56013,3000,5000,2000,2000,2500,2300,1,0.81144309,188.5569096
256,2023-11-05,05,11,2023,210000,2,2,2,34,0,0,0,0,0,0,63672,57299,59336,61349,63366,65155,2200,3000,3000,3000,3000,3500,0,0.046041932,953.958068
257,2023-11-05,05,11,2023,50000,2,2,2,27,2,2,2,2,0,0,47760,45064,45744,43123,42343,43020,0,3400,0,1528,3038,0,1,0.596871912,403.1280875
258,2023-11-05,05,11,2023,310000,1,3,2,30,-2,-2,-2,-2,-2,-2,-44,-44,8915,-35,7028,-116,0,8959,0,7063,0,23240,0,0.137802705,862.1972948
259,2023-11-06,06,11,2023,100000,1,2,2,25,0,0,0,0,0,0,86098,85014,86735,87321,82289,83850,3200,3155,3504,3001,3301,2839,0,0.122216366,877.7836338
260,2023-11-06,06,11,2023,220000,2,2,1,34,-1,-1,-1,-1,-1,-1,51565,15683,1381,3300,2452,2728,15683,1381,3300,2452,2728,0,1,0.923098326,76.90167427
261,2023-11-06,06,11,2023,90000,1,2,2,52,0,0,0,0,0,0,87186,87526,88924,88735,87521,85699,3505,3962,2909,3107,3127,3032,0,0.142296612,857.7033877
262,2023-11-06,06,11,2023,40000,2,2,2,23,-1,2,-1,-1,0,0,652,326,326,26370,24572,24918,0,326,26370,886,1075,830,1,0.750570714,249.4292855
263,2023-11-06,06,11,2023,470000,2,2,2,33,0,0,0,0,0,0,43353,47682,46429,43405,42796,44171,5000,2600,1500,1500,2000,1500,0,0.024713883,975.2861168
264,2023-11-06,06,11,2023,300000,2,1,1,32,1,-1,-1,-1,-1,-1,-227,44791,-649,129798,558,522,45018,0,130447,560,524,6776,0,0.162891448,837.1085525
265,2023-11-06,06,11,2023,130000,2,2,2,25,-1,-1,-1,0,0,0,390,390,36659,23150,27376,33104,780,36659,5000,5000,7000,5000,0,0.08082708,919.1729203
266,2023-11-06,06,11,2023,200000,1,2,1,35,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,28027,0,0.267113626,732.886374
267,2023-11-06,06,11,2023,230000,1,3,2,28,0,-1,-1,-1,-1,0,152966,65722,11666,18844,34983,53935,65722,20000,18844,34983,408,14574,0,0.031511314,968.4886858
268,2023-11-07,07,11,2023,30000,1,2,2,47,0,0,0,0,0,0,29554,28893,29537,30087,17534,15145,1895,1539,1089,718,400,5000,0,0.201495051,798.5049486
269,2023-11-07,07,11,2023,50000,2,3,2,43,2,2,7,7,7,7,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0,1,0.746803164,253.1968355
270,2023-11-07,07,11,2023,170000,2,1,2,30,-2,-2,-2,-2,-2,-2,3733,1958,5956,1836,3959,1285,1958,5956,1842,3959,1285,0,0,0.075176008,924.823992
271,2023-11-07,07,11,2023,220000,2,2,2,29,0,0,0,0,0,0,36106,33494,29518,29569,28587,21201,3000,3000,6000,5000,1136,10000,1,0.959135413,40.86458683
272,2023-11-07,07,11,2023,130000,2,1,2,32,1,-2,-1,-1,-2,-1,0,0,3726,0,0,1300,0,3726,0,0,1300,5400,0,0.257703781,742.2962189
273,2023-11-07,07,11,2023,80000,2,3,3,31,0,0,0,-1,-1,-1,5154,5390,6276,1322,500,175,1124,1010,1322,500,175,1331,0,0.155228257,844.7717428
274,2023-11-08,08,11,2023,60000,2,3,1,59,0,0,0,0,-1,0,59174,60922,61800,0,51301,52327,3298,3000,0,51301,2029,2083,0,0.142521054,857.4789464
275,2023-11-08,08,11,2023,290000,2,1,1,46,0,0,0,0,0,0,6615,8494,10336,15127,19685,29275,2000,2000,5000,5000,10000,5000,1,0.951370656,48.62934351
276,2023-11-08,08,11,2023,100000,2,1,1,40,1,-2,-2,-1,2,2,-166,-482,-1114,880,414,1098,0,0,1994,0,1000,0,0,0.383154869,616.8451309
277,2023-11-08,08,11,2023,500000,2,1,2,32,-1,-1,-1,-1,-1,-1,103880,39356,301441,37945,104491,35234,39560,302961,38139,104673,35387,177258,0,0.028966364,971.0336365
278,2023-11-08,08,11,2023,120000,1,1,1,45,0,0,0,0,0,2,117775,117106,118207,116885,123040,120546,5700,6000,5000,10000,0,4500,0,0.20721361,792.7863896
279,2023-11-08,08,11,2023,240000,1,2,1,37,-1,-1,-1,0,0,0,2208,5652,34351,22241,8472,500,5665,35000,8877,500,0,21257,0,0.090769276,909.230724
280,2023-11-08,08,11,2023,90000,1,1,1,35,0,0,2,2,2,2,15952,18780,19177,18574,19721,19254,3100,1000,0,1600,0,800,1,0.582189381,417.8106189
281,2023-11-08,08,11,2023,100000,1,3,1,40,0,0,-1,-1,-2,-2,12878,7702,2377,0,0,0,2000,2377,40000,0,0,0,0,0.126921907,873.0780929
282,2023-11-08,08,11,2023,50000,1,2,1,32,0,0,0,0,0,0,50764,50428,49564,21002,20230,19462,2200,1500,1500,2000,1700,2000,1,0.797945261,202.054739
283,2023-11-08,08,11,2023,200000,2,2,1,37,0,0,0,0,0,0,184144,189158,190569,191730,171269,151550,8017,8000,8000,9000,7000,6000,0,0.107890286,892.1097144
284,2023-11-08,08,11,2023,200000,2,1,2,28,2,2,2,2,0,0,68398,73564,73548,44234,42599,46192,6900,1966,12,1604,5164,1104,1,0.610275507,389.724493
285,2023-11-08,08,11,2023,50000,1,2,1,33,0,0,0,0,0,0,50431,45619,33610,19221,18925,19608,1823,1500,1000,1000,1000,1000,0,0.20796968,792.0303196
286,2023-11-09,09,11,2023,50000,1,2,2,28,0,0,0,0,0,0,23244,24364,25454,26030,26609,27662,1500,1500,1000,1000,1500,1100,0,0.166575864,833.424136
287,2023-11-09,09,11,2023,400000,2,1,2,39,0,0,0,0,0,0,404924,359634,360270,325340,328627,329948,13521,12374,11643,11868,18000,15000,0,0.145996884,854.0031165
288,2023-11-09,09,11,2023,20000,1,2,2,34,-1,-1,-1,-1,0,0,13936,8643,1973,17711,13747,13901,8735,1973,17711,2000,5000,5000,0,0.125124797,874.8752028
289,2023-11-09,09,11,2023,150000,2,3,2,47,0,0,0,2,0,0,103226,64671,64293,58024,59230,54638,2627,4123,0,1304,1338,376,0,0.20317851,796.8214899
290,2023-11-09,09,11,2023,20000,1,2,1,37,0,0,-1,-1,-2,-1,17219,14640,19400,0,0,17666,2000,19400,0,0,17666,0,1,0.850353062,149.6469378
291,2023-11-10,10,11,2023,200000,2,1,1,34,-1,-1,-1,-1,0,0,3987,1631,21698,12657,11349,9006,1631,21698,12657,569,3000,25000,0,0.074018069,925.9819314
292,2023-11-10,10,11,2023,20000,1,2,2,36,0,0,2,2,3,2,11423,13976,13455,15227,14699,14313,2749,0,2000,0,0,1230,0,0.473211437,526.7885625
293,2023-11-10,10,11,2023,160000,1,1,1,44,0,0,0,0,0,0,156400,157923,158746,153208,154163,155344,7200,8000,5510,5800,6000,5500,0,0.131279677,868.7203228
294,2023-11-10,10,11,2023,500000,1,2,1,40,0,0,0,0,0,-2,30415,31645,32556,36642,-8,-8,2006,3000,5080,8,0,0,0,0.052365445,947.6345554
295,2023-11-10,10,11,2023,320000,2,2,1,44,-1,-1,-1,-1,-1,-1,3493,12444,46163,1373,6064,2145,12498,46185,1387,6094,2155,1273,0,0.069692984,930.3070158
296,2023-11-10,10,11,2023,220000,1,1,2,37,2,2,0,0,0,0,185955,181587,186054,188465,192758,196493,0,9000,7000,7500,7100,7500,0,0.389694124,610.3058755
297,2023-11-10,10,11,2023,170000,1,1,2,39,0,0,0,0,0,0,171160,187853,171095,137986,141319,139463,13000,6154,15000,6000,7000,5000,0,0.108427599,891.5724009
298,2023-11-10,10,11,2023,210000,2,2,1,37,0,0,-2,-2,-2,-2,22908,32513,6192,2885,8419,2810,32513,9,8,8444,3118,0,1,0.938256025,61.74397469
299,2023-11-10,10,11,2023,180000,2,1,2,38,0,0,-2,-2,-2,-2,184650,0,0,0,0,0,0,0,0,0,0,0,0,0.109369546,890.6304538
300,2023-11-10,10,11,2023,50000,1,2,2,39,0,0,0,0,0,0,26813,22999,17485,10588,8368,940,1708,1454,289,1508,1042,0,0,0.153472304,846.5276957
301,2023-11-11,11,11,2023,50000,1,3,1,41,2,2,2,0,0,0,26184,29261,28444,28878,27655,24480,3500,0,1100,1100,2000,1000,0,0.384910256,615.0897443
302,2023-11-11,11,11,2023,30000,2,2,2,24,0,0,0,0,0,0,28008,29549,30298,30046,29880,27039,2000,2000,900,1000,2000,0,0,0.164523229,835.476771
303,2023-11-11,11,11,2023,300000,2,2,1,27,0,0,0,0,0,0,286321,283547,578971,293063,296677,230338,20000,12003,10524,11238,8814,9463,1,0.824561238,175.4387617
304,2023-11-11,11,11,2023,560000,2,1,2,32,0,0,0,0,0,0,68199,31211,23991,15488,12579,11400,1548,1446,14720,427,1000,300,0,0.022938307,977.0616926
305,2023-11-11,11,11,2023,30000,2,2,2,26,2,2,2,2,2,2,25615,29849,31034,28071,29978,29365,5000,2000,0,2500,0,600,1,0.734308898,265.6911016
306,2023-11-11,11,11,2023,110000,2,2,2,36,1,-1,-1,-2,-2,-2,0,780,0,0,0,0,780,0,0,0,0,0,0,0.342532337,657.4676633
307,2023-11-11,11,11,2023,100000,1,2,1,40,0,0,0,-2,-2,-2,37596,23808,0,0,0,0,1000,0,0,0,0,0,0,0.163531452,836.4685476
308,2023-11-11,11,11,2023,160000,2,2,2,50,-2,-2,-2,-2,-2,-2,3,3,3,3,13333,0,13333,13333,13333,26663,0,11913,0,0.069697894,930.3021058
309,2023-11-11,11,11,2023,20000,2,2,1,27,3,2,0,0,2,3,4899,4675,5685,6490,6837,6435,0,1095,900,596,0,0,1,0.782254636,217.7453637
310,2023-11-12,12,11,2023,490000,1,1,1,41,0,0,0,0,0,0,95997,98047,100412,102736,105083,107334,3600,4000,4000,4000,4000,4000,0,0.033589955,966.4100446
311,2023-11-12,12,11,2023,90000,1,2,2,33,0,0,0,0,0,0,56291,58385,60412,61710,63020,64274,3000,3000,2300,2300,2300,2379,1,0.879930556,120.0694442
312,2023-11-12,12,11,2023,350000,1,1,2,42,2,0,0,0,0,0,320982,322788,272799,117867,117518,119718,12618,11127,4327,4261,4150,4153,1,0.643680394,356.3196063
